"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000124003",1.19346499295172,-19.001763804827,3.7636226760266,-5.0487961840234,4.44602758285416e-07,7.86819434786092e-05
"ENSG00000269971",0.681796636518137,-18.9854329434218,3.76121054809663,-5.04769214609094,4.47178944722307e-07,7.86819434786092e-05
"ENSG00000275389",0.681796636518137,-18.9854329434218,3.76121054809663,-5.04769214609094,4.47178944722307e-07,7.86819434786092e-05
"ENSG00000272866",0.681796636518137,-18.9854329434218,3.76121054809663,-5.04769214609094,4.47178944722307e-07,7.86819434786092e-05
"ENSG00000221303",0.681796636518137,-18.9854329434218,3.76121054809663,-5.04769214609094,4.47178944722307e-07,7.86819434786092e-05
"ENSG00000278344",0.70721909244802,-19.0012997884836,3.76610040915401,-5.04535135130714,4.526887232855e-07,7.91744444893586e-05
"ENSG00000188624",0.778190313466556,-18.9946307053103,3.77683619939749,-5.02924397630495,4.92417510647728e-07,8.5103731662715e-05
"ENSG00000166428",0.778190313466556,-18.9946307053103,3.77683619939749,-5.02924397630495,4.92417510647728e-07,8.5103731662715e-05
"ENSG00000071677",0.653046056045398,-18.9122237232177,3.76486591486351,-5.02334589089962,5.07789727590576e-07,8.72442491968561e-05
"ENSG00000106328",0.670240490457757,-18.860930209445,3.76384417815158,-5.01108157423976,5.4124963191255e-07,8.93846360666015e-05
"ENSG00000281849",0.612191563300615,-18.8662413446771,3.76139855494741,-5.0157517394327,5.28265054575581e-07,8.93846360666015e-05
"ENSG00000199036",0.633261888467493,-18.8579484825683,3.76287166739721,-5.0115842764344,5.39837312576267e-07,8.93846360666015e-05
"ENSG00000238366",0.651346230672381,-18.8763756614026,3.76324054220001,-5.01598966362307,5.27611653000247e-07,8.93846360666015e-05
"ENSG00000226989",0.633261888467493,-18.8579484825683,3.76287166739721,-5.0115842764344,5.39837312576267e-07,8.93846360666015e-05
"ENSG00000243144",2.83949327918329,-17.1042260792358,3.41099953060443,-5.01443225827852,5.31902878475316e-07,8.93846360666015e-05
"ENSG00000255928",0.59628328647723,-18.8553385111463,3.76284032987763,-5.01093239631548,5.4166942562957e-07,8.93846360666015e-05
"ENSG00000252637",0.699880978723025,-18.8302053964429,3.76092865026528,-5.00679676417544,5.53433076854173e-07,9.08127713975095e-05
"ENSG00000267064",0.787570394145434,-18.759257971567,3.7616808462858,-4.98693502668879,6.13446838280975e-07,0.000100098074036373
"ENSG00000252874",0.621705742407113,-18.740428306012,3.76720046257217,-4.97462996519608,6.53723933452846e-07,0.000106077603601615
"ENSG00000233197",0.694794657959667,-18.7485782284241,3.77260649582376,-4.96966175750865,6.70697980242619e-07,0.000108230644237163
"ENSG00000279878",1.14777363180313,-18.62935143913,3.75948735049375,-4.95529036337449,7.22223535436077e-07,0.000115904972653939
"ENSG00000241429",0.913630052256073,-18.606903565403,3.75787681600316,-4.95144052784389,7.36661332285005e-07,0.0001175759791988
"ENSG00000271853",0.790630299779504,18.563007293711,3.75186200726421,4.94767858140041,7.51037900354028e-07,0.000119219103225763
"ENSG00000267055",0.915224394520098,-18.6226099085595,3.76862029206474,-4.94149276534213,7.7526693732422e-07,0.000122399982191167
"ENSG00000250853",0.910786665354019,-18.556712064611,3.75967425779249,-4.93572336117935,7.98542305792275e-07,0.000125396901438606
"ENSG00000235711",2.31996512087921,18.0960740669798,3.67796273895487,4.92013523555216,8.64844354580895e-07,0.000135082213414967
"ENSG00000273454",0.641966149993502,-18.581990235438,3.77833181787268,-4.91804085272221,8.74146720522682e-07,0.000135783975524757
"ENSG00000254856",0.695662946387639,-18.5822629983062,3.77915789907213,-4.91703800015039,8.78635010071867e-07,0.000135783975524757
"ENSG00000200344",1.54517276780877,-18.4272124305205,3.7531375580916,-4.90981535989595,9.11621867026345e-07,0.000140140271011082
"ENSG00000142748",1.76450842195123,-18.4652171247912,3.76189204836412,-4.90849202672387,9.17793599465118e-07,0.000140350342686791
"ENSG00000256915",2.23501246967192,-18.2334380957579,3.71808659609003,-4.90398424687911,9.39120243183368e-07,0.00014286366699427
"ENSG00000205143",0.933632345928313,-18.3857486440676,3.76076709452679,-4.8888293749499,1.01437365807587e-06,0.000153512050803523
"ENSG00000200677",0.536192392366205,-18.3517213161068,3.76877539928886,-4.86941230819157,1.11930641674182e-06,0.000168519081547398
"ENSG00000231772",0.822234393129125,-18.2754105609397,3.75660661966801,-4.86487205374588,1.14530872320137e-06,0.000171549626601362
"ENSG00000272905",0.515122067199327,-18.3048157891727,3.76552231518259,-4.8611624781422,1.16698419316378e-06,0.000173021697025013
"ENSG00000270482",2.24688152497726,-17.9836732469367,3.69905079084549,-4.86169946393902,1.16382227043762e-06,0.000173021697025013
"ENSG00000239480",1.12208456432678,-18.2874450868228,3.76412637114207,-4.85835046002302,1.18367757936649e-06,0.000174610377465335
"ENSG00000278147",0.554276734571093,-18.2782611113127,3.77122161380604,-4.84677459537195,1.2548486088107e-06,0.000184178985759512
"ENSG00000202434",0.610149596346732,-18.2972132502143,3.78025877534086,-4.84020125012855,1.29707708917454e-06,0.00018942513810305
"ENSG00000231156",1.01494110564276,-18.1145952283185,3.75958733743715,-4.81824030205053,1.44829876945962e-06,0.000210457265962073
"ENSG00000236391",0.726611211606437,-18.1329136472686,3.77129462881945,-4.80814028919953,1.52340846909595e-06,0.000220275814679973
"ENSG00000179284",0.98874220979582,-18.0113621022691,3.75626690161717,-4.79501658801582,1.62661370308734e-06,0.000234040064235345
"ENSG00000212724",0.725765755770906,-18.0158296892537,3.76112685473068,-4.79000852273668,1.66774229450398e-06,0.000235320854772329
"ENSG00000258942",2.10441435747957,-16.4171163410579,3.42666791679501,-4.79098551119974,1.65964112197454e-06,0.000235320854772329
"ENSG00000264386",0.658684344397376,-18.0664774390566,3.77100611033137,-4.7908905237677,1.66042709325942e-06,0.000235320854772329
"ENSG00000262402",0.725765755770906,-18.0158296892537,3.76112685473068,-4.79000852273668,1.66774229450398e-06,0.000235320854772329
"ENSG00000189051",1.23252946331947,-17.9666371338168,3.75666077223986,-4.78260833838995,1.73035072309115e-06,0.00024298117269253
"ENSG00000200502",0.413700440335035,-17.9930077971536,3.77046112857899,-4.77209741290578,1.82317281312298e-06,0.000252375504861119
